date,day_sin,day_cos,week_sin,week_cos,month_sin,month_cos,quarter_sin,quarter_cos,year,open,high,low,volume,ema20,ema50,ema200,rsi14,macdline,macdsignal,atr14,bollingermid,bollingerlow,bollingerup,tr10by,tr2by,cds10,cds2,usdtry,xauusd,dollarindex,brentoil,emergingeem,sp500,dax,Nikkei,vix,pmi,pmi_upt,pmi_ds,m2,m2_upt,m2_ds,inflationyoy,inf_upt,inf_ds,interestrate,int_ump,int_ds,unemployment,unemp_upt,unemp_ds,gdpgrowth,gdp_upt,gdp_ds,fedrate,fed_upt,fedrate_ds,dif,close
14.09.2023,-0.866025403784439,0.5,-0.947326353854191,-0.320269853862838,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,8035.7,8118.75,7797.06,4.4,7946.26006154545,7346.17755065405,5736.56792204978,71.1856042938358,246.951256234989,286.917315985694,223.228254100039,7957.0305,7442.50248959271,8471.55851040729,23.31,27.89,452.3,252.89,26.8625,1910.32,105.41,93.7,39.28,4505.1,15805.29,33168.1,12.82,49,0,9,12349310010,0,9,58.9,0,8,25,0,14,9.4,0,3,3.8,0,10,5.5,0,35,104.86,8118.75
15.09.2023,-2.44929359829471e-16,1,-0.947326353854191,-0.320269853862838,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,8128.49,8139.34,7961.98,4.24,7947.75719854112,7370.32666631468,5758.71132581048,58.6904922167823,219.504804951615,273.434813778878,217.1124868867,7966.906,7460.4206824012,8473.3913175988,23.31,27.27,456.43,256.87,26.9191,1923.57,105.32,93.93,39.13,4450.32,15893.53,33533.09,13.79,49,0,10,12349310010,0,10,58.9,0,9,25,0,15,9.4,0,4,3.8,0,11,5.5,0,36,-156.77,7961.98
18.09.2023,0.866025403784439,-0.5,-0.978556492299504,-0.205978618741098,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,7952.42,7952.42,7678.83,3.61,7922.29079868006,7382.48483626312,5777.83220814072,41.0973275292419,173.034282664623,253.354707556027,225.91748863514,7975.2595,7495.46775660446,8455.05124339553,23.77,27.37,458.36,258.38,27.0121,1933.14,105.2,94.43,39.08,4453.53,15727.12,33533.09,14,49,0,11,12349310010,0,11,58.9,0,10,25,0,16,9.4,0,5,3.8,0,12,5.5,0,37,-281.62,7680.36
19.09.2023,1.22464679914735e-16,-1,-0.978556492299504,-0.205978618741098,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,7696.77,7804.05,7644.68,3.5,7909.12119880577,7398.23092111555,5797.79417621893,45.9947429374488,142.922229218522,231.268211888526,217.044490150455,7974.6275,7493.81293126219,8455.44206873781,23.77,27.19,456.43,253.88,26.944,1930.94,105.16,94.34,38.85,4443.95,15664.48,33242.59,14.11,49,0,12,12349310010,0,12,58.9,0,11,25,0,17,9.4,0,6,3.8,0,13,5.5,0,38,103.650000000001,7784.01
20.09.2023,-0.866025403784438,-0.5,-0.978556492299504,-0.205978618741098,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,7834.91,7897.82,7706.4,3.83,7891.09251320522,7410.84225754239,5816.91881128142,43.7715751680426,112.580851399287,207.530739790678,213.627891463727,7972.0535,7486.13172473701,8457.97527526299,24.71,27.21,464.01,262.64,26.9806,1929.68,105.12,93.53,38.69,4402.2,15781.59,33023.78,15.14,49,0,13,12349310010,0,13,58.9,0,12,25,0,18,9.4,0,7,3.8,0,14,5.5,0,39,-64.1900000000005,7719.82
21.09.2023,-0.866025403784439,0.5,-0.978556492299504,-0.205978618741098,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,7714.9,8000.46,7663.9,4.39,7901.50846432853,7433.96452195249,5838.64558927862,48.3939474382798,109.913380442344,188.007267921011,230.018839268564,7991.9645,7538.28113917035,8445.64786082965,24.23,26.59,448.01,245.22,27.1121,1919.57,105.36,93.3,38.02,4330,15571.86,32571.03,17.54,49,0,14,12349310010,0,14,58.9,0,13,30,1,0,9.4,0,8,3.8,0,15,5.5,0,40,280.64,8000.46
22.09.2023,-2.44929359829471e-16,1,-0.978556492299504,-0.205978618741098,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,8035.05,8094.03,7981.23,4.19,7914.62003915439,7457.69846226808,5860.54145406192,46.9712333884827,109.659682337134,172.337750804236,214.389660699422,8019.3265,7631.37180013361,8407.28119986639,24.55,26.69,451.28,254.19,27.1038,1924.99,105.58,93.27,38.47,4320.06,15557.29,32402.41,17.2,49,0,15,12349310010,0,15,58.9,0,14,30,0,1,9.4,0,9,3.8,0,16,5.5,0,41,38.7200000000003,8039.18
25.09.2023,0.866025403784439,-0.5,-0.996049842615217,-0.0887958953229355,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,8105.36,8311.16,8096.95,4.86,7951.78289256825,7490.91930688502,5884.86273312598,51.8493191253359,129.402686017244,163.750737846838,222.068372606166,8048.7345,7668.28276969288,8429.18623030712,24.71,26.79,451.28,254.19,27.1807,1915.66,106,93.29,38.3,4337.44,15405.49,32678.62,16.9,49,0,16,12349310010,0,16,58.9,0,15,30,0,2,9.4,0,10,3.8,0,17,5.5,0,42,265.65,8304.83
26.09.2023,1.22464679914735e-16,-1,-0.996049842615217,-0.0887958953229355,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,8368.51,8389.68,8240.83,5.97,7979.44737899032,7520.38364779149,5908.31942234861,51.6241616495199,138.404837777818,158.681557833034,212.305922925344,8063.761,7677.4102028221,8450.1117971779,25.42,26.81,452.44,256.68,27.2514,1900.49,106.23,93.96,37.76,4273.53,15255.87,32315.05,18.94,49,0,17,12349310010,0,17,58.9,0,16,30,0,3,9.4,0,11,3.8,0,18,5.5,0,43,-62.5699999999997,8242.26
27.09.2023,-0.866025403784438,-0.5,-0.996049842615217,-0.0887958953229355,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,8275.14,8298.65,8170.89,4.43,8001.76286670553,7547.57487728986,5931.25912958892,46.4347986212215,141.607038299318,155.266653926291,201.033133201964,8079.0925,7694.58097398701,8463.604026013,25.77,27.03,452.07,256.67,26.8303,1874.7,106.67,96.55,37.82,4274.51,15217.45,32371.9,18.22,49,0,18,12349310010,0,18,58.9,0,17,30,0,4,9.4,0,12,3.8,0,19,5.5,0,44,-28.5,8213.76
28.09.2023,-0.866025403784439,0.5,-0.996049842615217,-0.0887958953229355,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,8235.79,8288.48,8187.96,4.13,8022.42735559072,7573.89507818046,5954.0201332746,46.9209075463193,142.899394396797,152.793202020392,187.631382108369,8094.133,7712.64366654354,8475.62233345646,26.75,27.44,458.63,263.09,27.3628,1864.56,106.22,95.38,37.92,4299.7,15323.5,31872.52,17.34,49,0,19,12349310010,0,19,58.9,0,18,30,0,5,9.4,0,13,3.8,0,20,5.5,0,45,4.97999999999956,8218.74
29.09.2023,-2.44929359829471e-16,1,-0.996049842615217,-0.0887958953229355,-1,-1.83697019872103e-16,-1,-1.83697019872103e-16,2023,8239.09,8379.44,8239.09,4.68,8052.19046458208,7603.73997707534,5977.71087821714,55.6497598589734,151.552956645286,152.545152945371,184.040531160587,8108.074,7712.32207789675,8503.82592210325,25.52,27.83,459.49,264.09,27.3712,1848.31,106.22,95.31,37.95,4288.05,15386.58,31857.62,17.52,49,0,20,12349310010,0,20,58.9,0,19,30,0,6,9.4,0,14,3.8,0,21,5.5,0,46,116.200000000001,8334.94
02.10.2023,0.866025403784439,-0.5,-0.999560836508794,0.0296333278225594,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8374.6,8511.61,8367.26,4.98,8093.59708700283,7638.37605640572,6002.67853117021,59.0529124547437,168.7326654537,155.782655447037,183.057793672508,8125.3555,7694.83105656044,8555.87994343956,25.52,27.93,460.29,264.18,27.4241,1827.4,106.9,90.71,37.76,4288.39,15247.21,31759.88,17.61,49.6,1,0,12763789517,1,0,58.9,0,20,30,0,7,9.4,0,15,3.8,0,22,5.5,0,47,152.019999999999,8486.96
03.10.2023,1.22464679914735e-16,-1,-0.999560836508794,0.0296333278225594,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8547.39,8562.7,8462.03,4.89,8133.59165014542,7672.69621105648,6027.66222737747,64.8092711698628,182.390013774211,161.104127112472,172.072754516174,8139.2255,7676.96899328652,8601.48200671348,24.94,28.15,459.29,264.01,27.4633,1822.81,107,90.92,37.26,4229.45,15085.21,31237.94,19.78,49.6,0,1,12763789517,0,1,61.5,1,0,30,0,8,9.4,0,16,3.8,0,23,5.5,0,48,26.5800000000017,8513.54
04.10.2023,-0.866025403784438,-0.5,-0.999560836508794,0.0296333278225594,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8523.74,8533.49,8329.02,5.14,8152.59625489348,7698.59596748563,6050.602304717,56.0820203235195,176.620813583451,164.207464406667,176.392387247351,8146.799,7676.71742585176,8616.88057414824,24.92,28.09,479.62,283.85,27.4944,1821.08,106.8,85.81,37.15,4263.75,15099.92,30526.88,18.58,49.6,0,2,12763789517,0,2,61.5,0,1,30,0,9,9.4,0,17,3.8,0,24,5.5,0,49,-180.400000000001,8333.14
05.10.2023,-0.866025403784439,0.5,-0.999560836508794,0.0296333278225594,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8386.33,8496.42,8179.93,5.89,8184.53756395124,7729.55220405482,6074.85481909792,64.9384286817831,182.439920971507,167.853955719635,195.072068947704,8154.3145,7666.89760473639,8641.73139526361,25.16,27.94,473.67,285.16,27.5067,1820.01,106.33,84.07,37.29,4258.19,15070.22,31075.36,18.49,49.6,0,3,12763789517,0,3,61.5,0,2,30,0,10,9.4,0,18,3.8,0,25,5.5,0,50,154.84,8487.98
06.10.2023,-2.44929359829471e-16,1,-0.999560836508794,0.0296333278225594,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8410.25,8516.77,8397.55,4.54,8211.24160547969,7758.39054899385,6098.63666169396,76.1176838727288,183.081216834267,170.899407942562,184.958459754677,8161.296,7659.77128008031,8662.82071991969,25.16,27.79,468.72,278.45,27.5405,1832.26,106.04,84.58,37.83,4308.5,15229.77,30994.67,17.45,49.6,0,4,12763789517,0,4,61.5,0,3,30,0,11,9.4,0,19,3.8,0,26,5.5,0,51,-23.0499999999993,8464.93
09.10.2023,0.866025403784439,-0.5,-0.989040187322164,0.14764656400248,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8300.69,8383.53,8193.44,4.37,8209.54621448163,7775.45131177841,6119.48047600546,62.2596312199445,159.839939042024,168.687514162454,196.495998454053,8163.6435,7661.9710830301,8665.3159169699,25.41,27.28,466.37,278.22,27.665,1860.88,106.08,88.15,37.65,4335.66,15128.11,30994.67,17.7,49.6,0,5,12763789517,0,5,61.5,0,4,30,0,12,9.4,0,20,3.8,0,27,5.5,0,52,-271.49,8193.44
10.10.2023,1.22464679914735e-16,-1,-0.989040187322164,0.14764656400248,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8304.81,8450.83,8304.81,4.4,8231.75990834052,7801.62145641455,6142.5979837069,69.4871670467226,159.700591039074,166.890129537778,204.615198660179,8177.788,7660.84054602365,8694.73545397635,25.43,26.18,474.57,288.04,27.705,1860.09,105.83,87.65,38.19,4358.24,15423.52,31746.53,17.03,49.6,0,6,12763789517,0,6,61.5,0,5,30,0,13,9.2,1,0,3.8,0,28,5.5,0,53,249.35,8442.79
11.10.2023,-0.866025403784438,-0.5,-0.989040187322164,0.14764656400248,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8482.37,8518.86,8315.7,4.04,8241.17705992714,7822.36728165319,6164.36954605808,59.7889119478209,148.825026751416,163.277108980506,204.421172172156,8193.6255,7678.41489723746,8708.83610276255,25.48,25.41,459.4,270.51,27.6979,1873.61,105.82,85.82,38.43,4376.95,15460.01,31936.51,16.09,49.6,0,7,12763789517,0,7,61.5,0,6,30,0,14,9.2,0,1,3.8,0,29,5.5,0,54,-112.150000000001,8330.64
12.10.2023,-0.866025403784439,0.5,-0.989040187322164,0.14764656400248,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8440.54,8471.11,8054.64,4.83,8242.90019707694,7839.50072158836,6185.21432669432,56.4011284646482,132.914940466198,157.204675277644,232.694349215868,8200.6515,7685.9078436029,8715.3951563971,25.61,25.92,459.91,270.47,27.695,1868.65,106.6,86,38,4349.61,15425.03,32494.66,16.69,49.6,0,8,12763789517,0,8,61.5,0,7,30,0,15,9.2,0,2,3.8,0,30,5.5,0,55,-71.369999999999,8259.27
13.10.2023,-2.44929359829471e-16,1,-0.989040187322164,0.14764656400248,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8242.29,8242.29,8071.51,3.28,8230.55732116485,7850.23794819274,6204.39925876701,44.012704208269,107.290742488137,147.221888719743,226.703102653752,8208.2175,7703.90218226714,8712.53281773286,25.65,26.18,459.25,270.44,27.7612,1931.7,106.65,90.89,37.86,4327.78,15186.66,32315.99,19.32,49.6,0,9,12763789517,0,9,61.5,0,8,30,0,16,9.2,0,3,3.8,0,31,5.5,0,56,-145.97,8113.3
16.10.2023,0.866025403784439,-0.5,-0.964635581908359,0.263587166069068,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8228.49,8252.32,7926.64,3.52,8202.36710010153,7853.54469532244,6221.61478853052,41.0325009908839,71.7336558387942,132.124242143553,239.900022299919,8220.9275,7761.84140130414,8680.01359869587,25.91,26.11,476.12,288.29,27.8552,1919.44,106.24,89.65,38.14,4373.63,15237.99,31659.03,17.21,49.6,0,10,12763789517,0,10,61.5,0,9,30,0,17,9.2,0,4,3.8,0,32,5.5,0,57,-178.74,7934.56
17.10.2023,1.22464679914735e-16,-1,-0.964635581908359,0.263587166069068,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7962.6,8115.01,7908.13,3.28,8194.04737628233,7863.79823668234,6240.45454187848,47.3562184419493,57.4529337535387,117.18998046555,235.49735265993,8237.4775,7823.01430029401,8651.94069970599,26.01,25.89,469.42,281.37,27.9187,1923.07,106.25,89.9,38.04,4373.2,15251.69,32040.29,17.88,49.6,0,11,12763789517,0,11,61.5,0,10,30,0,18,9.2,0,5,3.8,0,33,5.5,0,58,180.45,8115.01
18.10.2023,-0.866025403784438,-0.5,-0.964635581908359,0.263587166069068,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7964.63,8015.26,7836.99,2.92,8160.58191187449,7862.96928622421,6256.39688474536,41.1923408401094,23.883673615479,98.5287190955359,241.167038971939,8243.6195,7858.88148351962,8628.35751648039,26.35,27.68,474.13,294.25,27.9978,1947.69,106.56,91.5,37.46,4314.6,15094.91,32042.25,19.22,49.6,0,12,12763789517,0,12,61.5,0,11,30,0,19,9.2,0,6,3.8,0,34,5.5,0,59,-272.35,7842.66
19.10.2023,-0.866025403784439,0.5,-0.964635581908359,0.263587166069068,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7868,7971.39,7728.43,3.09,8123.29125360073,7859.28539264679,6271.44796051904,36.476947414201,-8.56282562220895,77.110410151987,241.406100442347,8232.048,7804.92998842154,8659.16601157846,26.41,27.81,473.98,294.27,27.9569,1973.7,106.25,92.38,37.24,4278,15045.23,31430.62,21.4,49.6,0,13,12763789517,0,13,61.5,0,12,30,0,20,9.2,0,7,3.8,0,35,5.5,0,60,-73.6300000000001,7769.03
20.10.2023,-2.44929359829471e-16,1,-0.964635581908359,0.263587166069068,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7691.02,7711.16,7446.97,3.24,8064.94732468638,7845.61459293515,6283.77862757855,27.7989011788678,-54.4954067842473,50.7892467647401,252.159953716701,8205.623,7675.33020230384,8735.91579769616,26.16,28.62,485.05,293.46,27.9483,1981.04,106.16,92.16,36.79,4224.16,14798.47,31259.36,21.71,49.6,0,14,12763789517,0,14,61.5,0,13,30,0,21,9.2,0,8,3.8,0,36,5.5,0,61,-258.349999999999,7510.68
23.10.2023,0.866025403784439,-0.5,-0.926689607431833,0.375827582114238,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7649.39,7794.54,7520.13,3.19,8034.98948424005,7841.88029517299,6298.37177556284,34.1791570785911,-70.739276278332,26.4835421561257,256.386626554474,8177.901,7612.62984692296,8743.17215307705,26.05,30.35,479.98,305.18,28.0588,1972.59,105.54,89.83,36.76,4217.04,14800.72,30999.55,20.37,49.6,0,15,12763789517,0,15,61.5,0,14,30,0,22,9.2,0,9,3.8,0,37,5.5,0,62,239.71,7750.39
24.10.2023,1.22464679914735e-16,-1,-0.926689607431833,0.375827582114238,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7797.07,8014.81,7765.5,4,8030.74477145529,7847.70538163679,6315.20807630351,43.0665026623724,-63.5121167505822,8.48441037478411,257.457743013877,8165.309,7594.87788167485,8735.74011832515,25.98,30.42,469.91,296.19,28.1008,1970.11,106.27,88.07,37.23,4247.68,14879.94,31062.35,18.97,49.6,0,16,12763789517,0,16,61.5,0,15,30,0,23,9.2,0,10,3.8,0,38,5.5,0,63,240.03,7990.42
25.10.2023,-0.866025403784438,-0.5,-0.926689607431833,0.375827582114238,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,8035.83,8084.44,7424.97,3.57,7973.05193607859,7831.12752353339,6326.25048350447,31.5583482819759,-102.233149978121,-13.659101695797,311.059377278694,8125.8695,7467.28165813562,8784.45734186438,25.9,30.53,461.52,287.31,28.1139,1979.62,106.53,90.13,36.74,4186.77,14892.18,31269.92,20.19,49.6,0,17,12763789517,0,17,61.5,0,16,30,0,24,9.2,0,11,3.8,0,39,5.5,0,64,-565.45,7424.97
26.10.2023,-0.866025403784439,0.5,-0.926689607431833,0.375827582114238,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7516.5,7741.33,7384.45,4.03,7943.43270407111,7824.49703241443,6339.54202098204,37.0340942857512,-112.492727008495,-33.4258267583365,317.168793641535,8098.035,7409.59455776461,8786.47544223539,25.85,31.21,467.18,293.22,28.1282,1984.82,106.6,87.93,36.56,4137.23,14731.05,30601.78,20.68,49.6,0,18,12763789517,0,18,61.5,0,17,35,1,0,9.2,0,12,3.8,0,40,5.5,0,65,237.08,7662.05
27.10.2023,-2.44929359829471e-16,1,-0.926689607431833,0.375827582114238,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7671.85,7740.52,7500.54,2.89,7920.85911320719,7819.86616839818,6353.14269739018,41.5121697879742,-115.71019930285,-49.8827012672392,306.87695448933,8066.6085,7366.41945553377,8766.79754446623,26.58,32.13,468.77,294.75,28.1636,2005.78,106.56,90.48,36.53,4117.37,14687.41,30991.69,21.27,49.6,0,19,12763789517,0,19,61.5,0,18,35,0,1,9.2,0,13,3.8,0,41,5.5,0,66,44.3599999999997,7706.41
30.10.2023,0.866025403784439,-0.5,-0.875734942195637,0.482792202730744,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7688.39,7786.37,7660.85,2.7,7901.04872147317,7815.66945591198,6366.67212328679,36.1020989459575,-116.39864398586,-63.1858898109633,282.696027224086,8027.903,7340.07733456924,8715.72866543076,26.44,32.06,467.88,289.34,28.2289,1995.88,106.12,87.45,36.91,4166.82,14716.54,30696.96,19.75,49.6,0,20,12763789517,0,20,61.5,0,19,35,0,2,9.2,0,14,3.8,0,42,5.5,0,67,6.44000000000051,7712.85
31.10.2023,1.22464679914735e-16,-1,-0.875734942195637,0.482792202730744,-0.866025403784439,0.5,-2.44929359829471e-16,1,2023,7749.33,7775.13,7496.37,2.3,7864.19646228525,7803.84320273896,6378.08931608991,34.9495701667724,-131.466244304618,-76.8419607096943,282.171223594208,7977.931,7293.44872850147,8662.41327149853,26.37,32.61,464.07,286.28,28.2752,1982.7,106.66,87.41,36.7,4193.8,14810.34,30858.85,18.14,49.6,0,21,12763789517,0,21,61.5,0,20,35,0,3,9.2,0,15,3.8,0,43,5.5,0,68,-198.75,7514.1
01.11.2023,-0.866025403784438,-0.5,-0.875734942195637,0.482792202730744,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7568.86,7597.82,7297,2.7,7832.2320373057,7793.04817518057,6389.53688508404,36.2432129167325,-140.618851456868,-89.5973388591292,284.65772711498,7937.7025,7246.58043212014,8628.82456787985,26.5,34.44,457.68,279.41,28.3125,1982.15,106.88,84.63,37.04,4237.86,14923.27,31601.65,16.87,48.4,1,0,13050463068,1,0,61.5,0,21,35,0,4,9.2,0,16,3.8,0,44,5.5,0,69,14.4699999999993,7528.57
02.11.2023,-0.866025403784439,0.5,-0.875734942195637,0.482792202730744,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7585.21,7701.13,7577.48,2.44,7816.17374803849,7787.97256046761,6402.21432901355,41.4989829329341,-135.413984109408,-98.760667909185,269.71136349965,7896.4845,7246.43615285957,8546.53284714042,26.76,34.76,434.39,242.46,28.3161,1985.51,106.12,86.85,37.69,4317.78,15143.6,31949.89,15.66,48.4,0,1,13050463068,0,1,61.5,0,22,35,0,5,9.2,0,17,3.8,0,45,5.5,0,70,135.05,7663.62
03.11.2023,-2.44929359829471e-16,1,-0.875734942195637,0.482792202730744,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7673.65,7721.18,7581.57,2.41,7805.68005774911,7784.75755809633,6415.18722126218,45.4440719317199,-126.412974260436,-104.291129179435,252.36451503303,7858.5375,7261.7863085122,8455.2886914878,26.66,34.74,435.03,242.45,28.3775,1992.27,105.02,84.89,38.46,4358.34,15189.25,31949.89,14.91,48.4,0,2,13050463068,0,2,61.4,1,0,35,0,6,9.2,0,18,3.8,0,46,5.5,0,71,42.3699999999999,7705.99
06.11.2023,0.866025403784439,-0.5,-0.812486878005682,0.582979479114472,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7792.84,7900.45,7788.61,2.26,7811.61719510634,7788.02275189647,6429.64326881181,45.0405008694535,-104.994827236193,-104.431868790787,244.643913028626,7842.2665,7266.58982703066,8417.94317296934,26.84,36.38,430.12,234.55,28.3618,1977.68,105.22,85.18,38.77,4365.98,15135.97,32708.48,14.89,48.4,0,3,13050463068,0,3,61.4,0,1,35,0,7,9.2,0,19,3.8,0,47,5.5,0,72,162.030000000001,7868.02
07.11.2023,1.22464679914735e-16,-1,-0.812486878005682,0.582979479114472,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7874.18,7919.25,7818.63,2.26,7814.77746223907,7790.24931064563,6443.72443031617,50.0477478201112,-88.8700131603782,-101.319497664705,225.440724624809,7812.367,7310.65087275168,8314.08312724832,26.64,38.23,436.61,241.44,28.4483,1968.4,105.54,81.61,38.7,4378.38,15152.64,32271.82,14.81,48.4,0,4,13050463068,0,4,61.4,0,2,35,0,8,9.2,0,20,3.8,0,48,5.5,0,73,-23.2200000000003,7844.8
08.11.2023,-0.866025403784438,-0.5,-0.812486878005682,0.582979479114472,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7912.44,7942.82,7821.49,2.4,7819.16818012106,7793.01914160071,6457.82548076078,52.1033805229483,-73.9411130934523,-95.8438207504546,211.559294674834,7788.879,7349.17132692138,8228.58667307862,26.68,38.16,440.68,244.98,28.4324,1949.79,105.59,79.54,38.44,4382.78,15229.6,32166.48,14.45,48.4,0,5,13050463068,0,5,61.4,0,3,35,0,9,9.2,0,21,3.8,0,49,5.5,0,74,16.0799999999999,7860.88
09.11.2023,-0.866025403784439,0.5,-0.812486878005682,0.582979479114472,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7801.29,7885.74,7738.66,2.57,7821.29121058572,7794.91878310656,6471.5929884149,58.5057033829444,-62.9512214388133,-89.2653008881263,202.962055384856,7767.9885,7386.53772694506,8149.43927305494,26.68,38.18,441.18,244.45,28.411,1958.19,105.91,80.01,38.08,4347.35,15352.54,32646.46,15.29,48.4,0,6,13050463068,0,6,61.4,0,4,35,0,10,9.2,0,22,3.8,0,50,5.5,0,75,-19.4200000000001,7841.46
10.11.2023,-2.44929359829471e-16,1,-0.812486878005682,0.582979479114472,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7838.33,7855.24,7765.38,2.33,7816.5339524347,7793.99412494552,6484.52579450033,50.5901840698192,-59.2171328610902,-83.2556672827191,187.881781333542,7750.8905,7405.67610233263,8096.10489766737,26.95,38.13,440.07,243.45,28.5251,1936.79,105.86,81.43,38.35,4415.24,15234.39,32568.11,14.17,48.4,0,7,13050463068,0,7,61.4,0,5,35,0,11,9.1,1,0,3.8,0,51,5.5,0,76,-70.1199999999999,7771.34
13.11.2023,0.866025403784439,-0.5,-0.737833279041728,0.67498300151821,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7784.33,7785.62,7568.3,2.58,7792.8926236314,7785.14337494766,6495.30961744062,37.855317973623,-71.8136488430891,-80.9672635947931,191.806877155737,7732.5775,7389.53564501956,8075.61935498044,27.17,38.11,443.82,246.47,28.5604,1945.89,105.63,82.52,38.34,4411.55,15345,32585.11,14.76,48.4,0,8,13050463068,0,8,61.4,0,6,35,0,12,9.1,0,1,3.8,0,52,5.5,0,77,-203.04,7568.3
14.11.2023,1.22464679914735e-16,-1,-0.737833279041728,0.67498300151821,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7601.37,7689.12,7520.02,2.79,7781.28856423793,7780.66912494971,6507.00852671982,59.6488338901175,-72.6677437139642,-79.3073596186274,188.779293534972,7710.3795,7417.78848495826,8002.97051504174,27.03,38.15,444.47,247.47,28.6189,1962.67,104.05,82.47,39.36,4495.7,15614.43,32695.93,14.16,48.4,0,9,13050463068,0,9,61.4,0,7,35,0,13,9.1,0,2,3.8,0,53,5.5,0,78,102.75,7671.05
15.11.2023,-0.866025403784438,-0.5,-0.737833279041728,0.67498300151821,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7716.07,7738.19,7634.35,2.29,7770.2963200248,7776.16719848109,6518.53948665296,50.1830764511924,-72.9220032998192,-78.0302883548657,177.454054396975,7701.54,7415.15955204934,7987.92044795066,26.73,37.66,433.18,227.65,28.6553,1959.09,104.39,81.18,39.69,4502.88,15748.17,33519.7,14.18,48.4,0,10,13050463068,0,10,61.4,0,8,35,0,14,9.1,0,3,3.8,0,54,5.5,0,79,-5.18000000000029,7665.87
16.11.2023,-0.866025403784439,0.5,-0.737833279041728,0.67498300151821,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7675.35,7813.16,7675.35,2.15,7771.2852419272,7776.34417108968,6531.09809872606,53.334291075934,-63.1315570687948,-75.0505420976515,173.432180477379,7702.1225,7415.11734032696,7989.12765967304,26.53,37.61,429.56,221.67,28.5422,1980.85,104.35,77.42,39.31,4508.24,15786.61,33424.41,14.32,48.4,0,11,13050463068,0,11,61.4,0,9,35,0,15,9.1,0,4,3.8,0,55,5.5,0,80,114.81,7780.68
17.11.2023,-2.44929359829471e-16,1,-0.737833279041728,0.67498300151821,-0.5,0.866025403784438,-2.44929359829471e-16,1,2023,7786.74,7863.99,7773.74,2.13,7779.10188555318,7779.3643996744,6544.25493356461,55.9539649313118,-48.9436968357268,-69.8291730452666,162.341223080395,7719.2565,7439.55068106085,7998.96231893915,26.5,37.28,428.04,219.72,28.6545,1980.01,103.92,80.61,39.36,4514.02,15919.16,33585.2,13.8,48.4,0,12,13050463068,0,12,61.4,0,10,35,0,16,9.1,0,5,3.8,0,56,5.5,0,81,72.6799999999994,7853.36
